20.653289444,2.009469865,1.000000000
20.853091494,2.009483647,1.000000000
21.052863699,2.009502884,1.000000000
21.252647906,2.009514857,1.000000000
21.452438802,2.009520011,1.000000000
21.652223588,2.009520636,1.000000000
21.852006444,2.009522606,1.000000000
22.051797461,2.009537888,1.000000000
22.251583648,2.009590404,1.000000000
22.451365507,2.009713064,1.000000000
22.651158920,2.009945757,1.000000000
22.850944349,2.010329850,1.000000000
23.050724172,2.010906769,1.000000000
23.250519533,2.011717530,1.000000000
23.450300894,2.012802407,1.000000000
23.650075662,2.014201306,1.000000000
23.849868591,2.015953827,1.000000000
24.049638829,2.018098444,1.000000000
24.249401570,2.020673598,1.000000000
24.449182163,2.023717501,1.000000000
24.648929067,2.027266619,1.000000000
24.848666867,2.031358068,1.000000000
25.048418371,2.036028683,1.000000000
25.248123339,2.041312746,1.000000000
25.447815653,2.047246297,1.000000000
25.647513316,2.053864809,1.000000000
25.847150281,2.061200346,1.000000000
26.046767597,2.069288192,1.000000000
26.246377608,2.078162568,1.000000000
26.445911986,2.087853526,1.000000000
26.645414866,2.098395950,1.000000000
26.844893248,2.109823100,1.000000000
27.044280757,2.122163588,1.000000000
27.243619152,2.135452270,1.000000000
27.442910416,2.149721958,1.000000000
27.642095564,2.165000942,1.000000000
27.841208127,2.181324465,1.000000000
28.040243461,2.198725546,1.000000000
28.239157450,2.217234050,1.000000000
28.437970320,2.236886198,1.000000000
28.636665009,2.257715705,1.000000000
28.835222783,2.279757044,1.000000000
29.033646910,2.303048296,1.000000000
29.231896677,2.327623771,1.000000000
29.429992758,2.353527084,1.000000000
29.627918532,2.380799341,1.000000000
29.825594399,2.409474410,1.000000000
30.023097119,2.439611365,1.000000000
30.220384872,2.471255239,1.000000000
30.417326141,2.504437870,1.000000000
30.614069774,2.539241733,1.000000000
30.810534919,2.575714853,1.000000000
31.006539790,2.613887011,1.000000000
31.202313941,2.653872578,1.000000000
31.397706277,2.695716603,1.000000000
31.592519443,2.739453445,1.000000000
31.787054736,2.785235805,1.000000000
31.981032596,2.833089526,1.000000000
32.174328628,2.883076081,1.000000000
32.367277159,2.935386126,1.000000000
32.559377994,2.989992600,1.000000000
32.750738395,3.047036202,1.000000000
32.941646670,3.106731260,1.000000000
33.131255399,3.168938089,1.000000000
33.320136156,3.233975344,1.000000000
33.508239883,3.301981700,1.000000000
33.694721998,3.372796601,1.000000000
33.880408434,3.446893978,1.000000000
34.064611672,3.524177357,1.000000000
34.247241687,3.604780547,1.000000000
34.428794398,3.689128178,1.000000000
34.607951997,3.776786227,1.000000000
34.785715378,3.868381022,1.000000000
34.961351722,3.963669599,1.000000000
35.134888392,4.062755698,1.000000000
35.306226461,4.165648573,1.000000000
35.475238260,4.272315534,1.000000000
35.641823299,4.382696094,1.000000000
35.805901135,4.496711933,1.000000000
35.967577175,4.614388864,1.000000000
36.126218530,4.735270203,1.000000000
36.282692418,4.860224746,1.000000000
36.435517763,4.988794172,1.000000000
36.584530060,5.121770120,1.000000000
36.729324948,5.259933102,1.000000000
36.868310943,5.402800927,1.000000000
37.001935101,5.551859907,1.000000000
37.128754167,5.706465816,1.000000000
37.247704297,5.866001472,1.000000000
37.359656462,6.032420180,1.000000000
37.462791137,6.203710325,1.000000000
37.556579640,6.379213587,1.000000000
37.641689170,6.560558803,1.000000000
37.717121782,6.745976127,1.000000000
37.782522391,6.934378460,1.000000000
37.837948179,7.125453550,1.000000000
37.883740681,7.320342105,1.000000000
37.919296798,7.516922641,1.000000000
37.944238704,7.714681117,1.000000000
37.957653730,7.913513122,1.000000000
37.957720537,8.113234883,1.000000000
37.941955771,8.312373536,1.000000000
37.908736041,8.508290706,1.000000000
37.859169337,8.701139038,1.000000000
37.794837853,8.891177094,1.000000000
37.717799853,9.075634325,1.000000000
37.628697559,9.253814797,1.000000000
37.527982998,9.427255921,1.000000000
37.418692762,9.594514571,1.000000000
37.302977455,9.757282442,1.000000000
37.183141810,9.917874429,1.000000000
37.062934549,10.077275808,1.000000000
36.944745151,10.238761616,1.000000000
36.832341533,10.403855967,1.000000000
36.728663107,10.575430084,1.000000000
36.638100956,10.753497958,1.000000000
36.563979065,10.939073775,1.000000000
36.509545790,11.132572690,1.000000000
36.478594935,11.329321237,1.000000000
36.473297454,11.528391161,1.000000000
36.496254651,11.728291852,1.000000000
36.545493288,11.920635984,1.000000000
36.618771526,12.104922405,1.000000000
36.714919778,12.279677337,1.000000000
36.832290636,12.441056781,1.000000000
36.968983924,12.586161873,1.000000000
37.121977462,12.712754854,1.000000000
37.289520611,12.820401899,1.000000000
37.470633876,12.906933284,1.000000000
37.658815934,12.967124201,1.000000000
37.856520610,13.002079648,1.000000000
38.057479515,13.009996569,1.000000000
38.256098886,12.990642242,1.000000000
38.451276520,12.944369195,1.000000000
38.637411410,12.873220215,1.000000000
38.814252309,12.778507690,1.000000000
38.978658672,12.664282687,1.000000000
39.129787075,12.534975267,1.000000000
39.269641618,12.393509825,1.000000000
39.400368976,12.241755203,1.000000000
39.521881176,12.083570255,1.000000000
39.635766817,11.920119163,1.000000000
39.743062441,11.751953062,1.000000000
39.844193602,11.579268876,1.000000000
39.938269160,11.403715182,1.000000000
40.025477613,11.224619864,1.000000000
40.105666458,11.041563807,1.000000000
40.178452330,10.854513407,1.000000000
40.242609246,10.666133330,1.000000000
40.298648674,10.474603078,1.000000000
40.346363436,10.279808152,1.000000000
40.385068866,10.084179368,1.000000000
40.414949803,9.886786871,1.000000000
40.435939578,9.687365129,1.000000000
40.447783805,9.488466474,1.000000000
40.450636670,9.288574465,1.000000000
40.444473017,9.088571296,1.000000000
40.429427898,8.889653406,1.000000000
40.405549090,8.690998467,1.000000000
40.373120420,8.493988950,1.000000000
40.332287960,8.298372511,1.000000000
40.283319770,8.104540630,1.000000000
40.226596205,7.913045282,1.000000000
40.162362315,7.723762724,1.000000000
40.091063117,7.537126013,1.000000000
40.013035438,7.353117663,1.000000000
39.928759413,7.172042044,1.000000000
39.838439000,6.993603269,1.000000000
39.742721357,6.818412310,1.000000000
39.641594747,6.645864732,1.000000000
39.535661452,6.476458080,1.000000000
39.425250453,6.310234561,1.000000000
39.310201065,6.146589161,1.000000000
39.191307934,5.986311594,1.000000000
39.068331653,5.828756604,1.000000000
38.941675816,5.674182771,1.000000000
38.811750277,5.522821904,1.000000000
38.678123309,5.373957055,1.000000000
38.541540916,5.228232098,1.000000000
38.402005649,5.085449221,1.000000000
38.259389672,4.945322358,1.000000000
38.114214965,4.808218489,1.000000000
37.966370195,4.673889573,1.000000000
37.815946843,4.542302706,1.000000000
37.663262057,4.413620898,1.000000000
37.508183839,4.287628015,1.000000000
37.350901870,4.164388546,1.000000000
37.191608010,4.043961696,1.000000000
37.030184139,3.926176867,1.000000000
36.866844983,3.811117865,1.000000000
36.701715029,3.698796763,1.000000000
36.534697658,3.589080121,1.000000000
36.366000911,3.482041154,1.000000000
36.195718753,3.377672607,1.000000000
36.023766377,3.275861352,1.000000000
35.850341690,3.176665116,1.000000000
35.675528813,3.080068441,1.000000000
35.499236276,2.985961341,1.000000000
35.321663676,2.894391021,1.000000000
35.142895388,2.805336637,1.000000000
34.962812993,2.718678118,1.000000000
34.781634046,2.634458222,1.000000000
34.599447134,2.552650094,1.000000000
34.416090929,2.473116220,1.000000000
34.231818051,2.395900233,1.000000000
34.046713072,2.320962279,1.000000000
33.860604048,2.248157596,1.000000000
33.673736493,2.177509387,1.000000000
33.486136894,2.108956210,1.000000000
33.297737404,2.042409752,1.000000000
33.108676470,1.977860387,1.000000000
32.918975244,1.915259532,1.000000000
32.728634954,1.854556432,1.000000000
32.537722296,1.795725003,1.000000000
32.346241990,1.738722394,1.000000000
32.154241100,1.683521175,1.000000000
31.961754920,1.630092401,1.000000000
31.768761138,1.578393658,1.000000000
31.575332769,1.528410148,1.000000000
31.381504021,1.480117339,1.000000000
31.187219512,1.433470477,1.000000000
30.992565204,1.388460575,1.000000000
30.797589535,1.345069067,1.000000000
30.602204976,1.303248576,1.000000000
30.406504106,1.262992050,1.000000000
30.210550652,1.224284761,1.000000000
30.014232451,1.187078081,1.000000000
29.817647171,1.151364830,1.000000000
29.620864787,1.117130555,1.000000000
29.423760458,1.084327339,1.000000000
29.226437768,1.052946716,1.000000000
29.028959204,1.022971228,1.000000000
28.831200842,0.994355352,1.000000000
28.633273095,0.967088509,1.000000000
28.435217603,0.941148191,1.000000000
28.236923951,0.916492201,1.000000000
28.038508691,0.893107078,1.000000000
27.839983481,0.870964722,1.000000000
27.641261004,0.850026310,1.000000000
27.442460697,0.830274786,1.000000000
27.243561601,0.811677152,1.000000000
27.044504930,0.794197298,1.000000000
26.845406873,0.777814006,1.000000000
26.646218551,0.762490822,1.000000000
26.446910590,0.748193272,1.000000000
26.247587147,0.734895686,1.000000000
26.048183083,0.722559808,1.000000000
25.848695013,0.711151634,1.000000000
25.649204212,0.700641117,1.000000000
25.449646716,0.690989634,1.000000000
25.250039255,0.682162712,1.000000000
25.050424588,0.674126261,1.000000000
24.850764942,0.666842371,1.000000000
24.651083903,0.660275331,1.000000000
24.451380363,0.654388135,1.000000000
24.251659204,0.649143655,1.000000000
24.051930346,0.644504629,1.000000000
23.852171769,0.640432881,1.000000000
23.652419741,0.636891270,1.000000000
23.452659334,0.633841477,1.000000000
23.252870583,0.631245189,1.000000000
23.053109270,0.629064983,1.000000000
22.853326246,0.627262171,1.000000000
22.653524302,0.625798815,1.000000000
22.453767394,0.624637378,1.000000000
22.253965634,0.623739527,1.000000000
22.054160947,0.623067950,1.000000000
21.854415572,0.622585453,1.000000000
21.654596137,0.622254685,1.000000000
21.454794577,0.622039587,1.000000000
21.255062356,0.621910381,1.000000000
21.055224231,0.621851736,1.000000000
20.855435384,0.621880020,1.000000000
20.655713451,0.622031997,1.000000000
20.455897139,0.622349690,1.000000000
20.256122634,0.622849197,1.000000000
20.056361539,0.623548799,1.000000000
19.856557624,0.624474231,1.000000000
19.656778985,0.625650154,1.000000000
19.457015635,0.627100959,1.000000000
19.257223724,0.628850970,1.000000000
19.057451392,0.630923277,1.000000000
18.857690219,0.633341008,1.000000000
18.657916048,0.636127251,1.000000000
18.458157597,0.639304085,1.000000000
18.258409161,0.642893784,1.000000000
18.058660300,0.646918576,1.000000000
17.858926357,0.651400027,1.000000000
17.659203844,0.656359959,1.000000000
17.459492351,0.661820086,1.000000000
17.259797388,0.667801945,1.000000000
17.060117190,0.674327312,1.000000000
16.860460100,0.681417705,1.000000000
16.660822945,0.689095169,1.000000000
16.461205483,0.697381872,1.000000000
16.261625404,0.706299409,1.000000000
16.062069886,0.715871018,1.000000000
15.862540627,0.726119723,1.000000000
15.663066515,0.737067439,1.000000000
15.463622322,0.748739510,1.000000000
15.264213149,0.761160307,1.000000000
15.064881347,0.774352277,1.000000000
14.865585186,0.788344114,1.000000000
14.666336301,0.803161980,1.000000000
14.467191944,0.818829132,1.000000000
14.268089072,0.835379220,1.000000000
14.069051706,0.852840462,1.000000000
13.870150891,0.871237554,1.000000000
13.671291986,0.890611157,1.000000000
13.472532987,0.910995809,1.000000000
13.273921289,0.932438447,1.000000000
13.075392563,0.955000049,1.000000000
12.877014953,0.978726985,1.000000000
12.678798168,1.003670812,1.000000000
12.480726079,1.029885977,1.000000000
12.282845391,1.057418169,1.000000000
12.085156313,1.086318344,1.000000000
11.887679982,1.116633785,1.000000000
11.690435304,1.148411300,1.000000000
11.493431129,1.181698508,1.000000000
11.296714004,1.216535636,1.000000000
11.100270316,1.252972660,1.000000000
10.904133126,1.291050506,1.000000000
10.708363130,1.330803082,1.000000000
10.512912714,1.372285590,1.000000000
10.317849544,1.415528820,1.000000000
10.123239091,1.460561582,1.000000000
9.929002305,1.507445905,1.000000000
9.735245109,1.556199687,1.000000000
9.542031137,1.606848115,1.000000000
9.349256757,1.659460667,1.000000000
9.157062578,1.714041147,1.000000000
8.965506931,1.770612571,1.000000000
8.774472371,1.829251058,1.000000000
8.584124115,1.889947414,1.000000000
8.394514705,1.952723689,1.000000000
8.205526556,2.017660153,1.000000000
8.017334881,2.084738370,1.000000000
7.829988173,2.153980343,1.000000000
7.643383675,2.225466390,1.000000000
7.457690797,2.299174862,1.000000000
7.272956076,2.375128905,1.000000000
7.089105726,2.453403711,1.000000000
6.906282903,2.533983064,1.000000000
6.724546715,2.616869516,1.000000000
6.543825009,2.702115814,1.000000000
6.364243788,2.789682669,1.000000000
6.185860909,2.879559081,1.000000000
6.008615757,2.971794554,1.000000000
5.832619145,3.066351404,1.000000000
5.657924554,3.163219544,1.000000000
5.484506849,3.262433988,1.000000000
5.312452889,3.363968515,1.000000000
5.141803562,3.467823899,1.000000000
4.972581826,3.574014625,1.000000000
4.804864124,3.682524992,1.000000000
4.638661557,3.793385454,1.000000000
4.474048328,3.906589981,1.000000000
4.311126394,4.022116655,1.000000000
4.149850607,4.140055937,1.000000000
3.990348106,4.260383070,1.000000000
3.832788342,4.383042942,1.000000000
3.677042402,4.508224577,1.000000000
3.523307523,4.635873210,1.000000000
3.371832336,4.765888995,1.000000000
3.222394904,4.898592047,1.000000000
3.075315699,5.033847203,1.000000000
2.930857304,5.171563227,1.000000000
2.788741220,5.312189762,1.000000000
2.649510525,5.455392162,1.000000000
2.513270195,5.601267706,1.000000000
2.379790009,5.750322438,1.000000000
2.249964756,5.901817640,1.000000000
2.123486696,6.056389232,1.000000000
2.000456820,6.214275097,1.000000000
1.881897346,6.374495534,1.000000000
1.767165821,6.538304670,1.000000000
1.657091050,6.704984594,1.000000000
1.551861623,6.874731585,1.000000000
1.451555212,7.047982203,1.000000000
1.357072519,7.223720008,1.000000000
1.268187946,7.402838878,1.000000000
1.185487497,7.584691473,1.000000000
1.109154188,7.769404424,1.000000000
1.039614256,7.956692868,1.000000000
0.977210200,8.146609251,1.000000000
0.922437751,8.338693892,1.000000000
0.875607352,8.533018001,1.000000000
0.837113666,8.729152860,1.000000000
0.807297753,8.926491218,1.000000000
0.786307866,9.125548503,1.000000000
