x_m,y_m,w_tr_right_m,w_tr_left_m
36.490471831,10.453102575,0.457200000,0.457200000
36.476886151,10.474047230,0.457200000,0.457200000
36.463587646,10.495175388,0.457200000,0.457200000
36.450578794,10.516483111,0.457200000,0.457200000
36.437862019,10.537966428,0.457200000,0.457200000
36.425439691,10.559621336,0.457200000,0.457200000
36.413314125,10.581443800,0.457200000,0.457200000
36.401487580,10.603429753,0.457200000,0.457200000
36.389962261,10.625575098,0.457200000,0.457200000
36.378740315,10.647875708,0.457200000,0.457200000
36.367823833,10.670327428,0.457200000,0.457200000
36.357214850,10.692926073,0.457200000,0.457200000
36.346915342,10.715667433,0.457200000,0.457200000
36.336927229,10.738547268,0.457200000,0.457200000
36.327252372,10.761561317,0.457200000,0.457200000
36.317892574,10.784705290,0.457200000,0.457200000
36.308849580,10.807974874,0.457200000,0.457200000
36.300125074,10.831365733,0.457200000,0.457200000
36.291720682,10.854873508,0.457200000,0.457200000
36.283637971,10.878493819,0.457200000,0.457200000
36.275878446,10.902222263,0.457200000,0.457200000
36.268443554,10.926054419,0.457200000,0.457200000
36.261334680,10.949985846,0.457200000,0.457200000
36.254553149,10.974012084,0.457200000,0.457200000
36.248100224,10.998128656,0.457200000,0.457200000
36.241977109,11.022331068,0.457200000,0.457200000
36.236184943,11.046614810,0.457200000,0.457200000
36.230724807,11.070975356,0.457200000,0.457200000
36.225597718,11.095408167,0.457200000,0.457200000
36.220804632,11.119908690,0.457200000,0.457200000
36.216346441,11.144472358,0.457200000,0.457200000
36.212223976,11.169094596,0.457200000,0.457200000
36.208438006,11.193770814,0.457200000,0.457200000
36.204989237,11.218496413,0.457200000,0.457200000
36.201878310,11.243266787,0.457200000,0.457200000
36.199105805,11.268077319,0.457200000,0.457200000
36.196672240,11.292923386,0.457200000,0.457200000
36.194578067,11.317800358,0.457200000,0.457200000
36.192823678,11.342703599,0.457200000,0.457200000
36.191409398,11.367628468,0.457200000,0.457200000
36.190335491,11.392570321,0.457200000,0.457200000
36.189602158,11.417524509,0.457200000,0.457200000
36.189209536,11.442486383,0.457200000,0.457200000
36.189157696,11.467451290,0.457200000,0.457200000
36.189446650,11.492414579,0.457200000,0.457200000
36.190076343,11.517371598,0.457200000,0.457200000
36.191046657,11.542317695,0.457200000,0.457200000
36.192357413,11.567248223,0.457200000,0.457200000
36.194008366,11.592158535,0.457200000,0.457200000
36.195999207,11.617043989,0.457200000,0.457200000
36.198329567,11.641899949,0.457200000,0.457200000
36.200999010,11.666721781,0.457200000,0.457200000
36.204007040,11.691504861,0.457200000,0.457200000
36.207353095,11.716244570,0.457200000,0.457200000
36.211036553,11.740936298,0.457200000,0.457200000
36.215056727,11.765575443,0.457200000,0.457200000
36.219412868,11.790157415,0.457200000,0.457200000
36.224104163,11.814677632,0.457200000,0.457200000
36.229129740,11.839131525,0.457200000,0.457200000
36.234488660,11.863514536,0.457200000,0.457200000
36.240179926,11.887822123,0.457200000,0.457200000
36.246202477,11.912049756,0.457200000,0.457200000
36.252555191,11.936192918,0.457200000,0.457200000
36.259236884,11.960247113,0.457200000,0.457200000
36.266246310,11.984207856,0.457200000,0.457200000
36.273582164,12.008070684,0.457200000,0.457200000
36.281243079,12.031831149,0.457200000,0.457200000
36.289227626,12.055484823,0.457200000,0.457200000
36.297534318,12.079027298,0.457200000,0.457200000
36.306161608,12.102454188,0.457200000,0.457200000
36.315107887,12.125761126,0.457200000,0.457200000
36.324371488,12.148943770,0.457200000,0.457200000
36.333950684,12.171997800,0.457200000,0.457200000
36.343843692,12.194918919,0.457200000,0.457200000
36.354048667,12.217702856,0.457200000,0.457200000
36.364563708,12.240345364,0.457200000,0.457200000
36.375386854,12.262842226,0.457200000,0.457200000
36.386516090,12.285189248,0.457200000,0.457200000
36.397949342,12.307382266,0.457200000,0.457200000
36.409684477,12.329417145,0.457200000,0.457200000
36.421719311,12.351289778,0.457200000,0.457200000
36.434051600,12.372996089,0.457200000,0.457200000
36.446679046,12.394532033,0.457200000,0.457200000
36.459599296,12.415893598,0.457200000,0.457200000
36.472809942,12.437076801,0.457200000,0.457200000
36.486308522,12.458077697,0.457200000,0.457200000
36.500092522,12.478892371,0.457200000,0.457200000
36.514159372,12.499516944,0.457200000,0.457200000
36.528506450,12.519947574,0.457200000,0.457200000
36.543131084,12.540180452,0.457200000,0.457200000
36.558030548,12.560211809,0.457200000,0.457200000
36.573202066,12.580037912,0.457200000,0.457200000
36.588642810,12.599655065,0.457200000,0.457200000
36.604349903,12.619059614,0.457200000,0.457200000
36.620320418,12.638247942,0.457200000,0.457200000
36.636551379,12.657216474,0.457200000,0.457200000
36.653039761,12.675961675,0.457200000,0.457200000
36.669782492,12.694480051,0.457200000,0.457200000
36.686776451,12.712768152,0.457200000,0.457200000
36.704018472,12.730822570,0.457200000,0.457200000
36.721505342,12.748639940,0.457200000,0.457200000
36.739233801,12.766216942,0.457200000,0.457200000
36.757200547,12.783550301,0.457200000,0.457200000
36.775402232,12.800636786,0.457200000,0.457200000
36.793835462,12.817473214,0.457200000,0.457200000
36.812496804,12.834056446,0.457200000,0.457200000
36.831382780,12.850383394,0.457200000,0.457200000
36.850489870,12.866451013,0.457200000,0.457200000
36.869814514,12.882256311,0.457200000,0.457200000
36.889353111,12.897796341,0.457200000,0.457200000
36.909102019,12.913068208,0.457200000,0.457200000
36.929057558,12.928069065,0.457200000,0.457200000
36.949216011,12.942796118,0.457200000,0.457200000
36.969573619,12.957246623,0.457200000,0.457200000
36.990126590,12.971417885,0.457200000,0.457200000
37.010871093,12.985307265,0.457200000,0.457200000
37.031803263,12.998912174,0.457200000,0.457200000
37.052919199,13.012230076,0.457200000,0.457200000
37.074214967,13.025258491,0.457200000,0.457200000
37.095686596,13.037994990,0.457200000,0.457200000
37.117330087,13.050437200,0.457200000,0.457200000
37.139141407,13.062582801,0.457200000,0.457200000
37.161116489,13.074429532,0.457200000,0.457200000
37.183251241,13.085975184,0.457200000,0.457200000
37.205541536,13.097217605,0.457200000,0.457200000
37.227983221,13.108154701,0.457200000,0.457200000
37.250572113,13.118784433,0.457200000,0.457200000
37.273304005,13.129104822,0.457200000,0.457200000
37.296174658,13.139113942,0.457200000,0.457200000
37.319179812,13.148809930,0.457200000,0.457200000
37.342315180,13.158190978,0.457200000,0.457200000
37.365576449,13.167255338,0.457200000,0.457200000
37.388959286,13.176001322,0.457200000,0.457200000
37.412459333,13.184427298,0.457200000,0.457200000
37.436072211,13.192531698,0.457200000,0.457200000
37.459793519,13.200313011,0.457200000,0.457200000
37.483618837,13.207769786,0.457200000,0.457200000
37.507543726,13.214900635,0.457200000,0.457200000
37.531563726,13.221704228,0.457200000,0.457200000
37.555674362,13.228179297,0.457200000,0.457200000
37.579871141,13.234324636,0.457200000,0.457200000
37.604149553,13.240139100,0.457200000,0.457200000
37.628505074,13.245621606,0.457200000,0.457200000
37.652933166,13.250771131,0.457200000,0.457200000
37.677429277,13.255586715,0.457200000,0.457200000
37.701988841,13.260067462,0.457200000,0.457200000
37.726607282,13.264212537,0.457200000,0.457200000
37.751280013,13.268021167,0.457200000,0.457200000
37.776002435,13.271492642,0.457200000,0.457200000
37.800769941,13.274626316,0.457200000,0.457200000
37.825577917,13.277421604,0.457200000,0.457200000
37.850421739,13.279877986,0.457200000,0.457200000
37.875296777,13.281995004,0.457200000,0.457200000
37.900198396,13.283772263,0.457200000,0.457200000
37.925121956,13.285209432,0.457200000,0.457200000
37.950062812,13.286306243,0.457200000,0.457200000
37.975016316,13.287062493,0.457200000,0.457200000
37.999977819,13.287478039,0.457200000,0.457200000
38.024942668,13.287552805,0.457200000,0.457200000
38.049906212,13.287286777,0.457200000,0.457200000
38.074863798,13.286680003,0.457200000,0.457200000
38.099810776,13.285732599,0.457200000,0.457200000
38.124742497,13.284444739,0.457200000,0.457200000
38.149654315,13.282816663,0.457200000,0.457200000
38.174541587,13.280848676,0.457200000,0.457200000
38.199399676,13.278541144,0.457200000,0.457200000
38.224223949,13.275894497,0.457200000,0.457200000
38.249009781,13.272909229,0.457200000,0.457200000
38.273752552,13.269585894,0.457200000,0.457200000
38.298447653,13.265925114,0.457200000,0.457200000
38.323090480,13.261927569,0.457200000,0.457200000
38.347676441,13.257594005,0.457200000,0.457200000
38.372200956,13.252925230,0.457200000,0.457200000
38.396659454,13.247922113,0.457200000,0.457200000
38.421047377,13.242585587,0.457200000,0.457200000
38.445360180,13.236916646,0.457200000,0.457200000
38.469593333,13.230916348,0.457200000,0.457200000
38.493742320,13.224585808,0.457200000,0.457200000
38.517802640,13.217926209,0.457200000,0.457200000
38.541769811,13.210938790,0.457200000,0.457200000
38.565639365,13.203624853,0.457200000,0.457200000
38.589406855,13.195985763,0.457200000,0.457200000
38.613067852,13.188022941,0.457200000,0.457200000
38.636617946,13.179737873,0.457200000,0.457200000
38.660052749,13.171132101,0.457200000,0.457200000
38.683367893,13.162207230,0.457200000,0.457200000
38.706559035,13.152964923,0.457200000,0.457200000
38.729621852,13.143406902,0.457200000,0.457200000
38.752552046,13.133534948,0.457200000,0.457200000
38.775345345,13.123350901,0.457200000,0.457200000
38.797997501,13.112856659,0.457200000,0.457200000
38.820504293,13.102054177,0.457200000,0.457200000
38.842861526,13.090945468,0.457200000,0.457200000
38.865065035,13.079532603,0.457200000,0.457200000
38.887110681,13.067817708,0.457200000,0.457200000
38.908994357,13.055802966,0.457200000,0.457200000
38.930711984,13.043490616,0.457200000,0.457200000
38.952259516,13.030882953,0.457200000,0.457200000
38.973632937,13.017982326,0.457200000,0.457200000
38.994828264,13.004791140,0.457200000,0.457200000
39.015841547,12.991311851,0.457200000,0.457200000
39.036668871,12.977546973,0.457200000,0.457200000
39.057306354,12.963499070,0.457200000,0.457200000
39.077750150,12.949170760,0.457200000,0.457200000
39.097996451,12.934564713,0.457200000,0.457200000
39.118041482,12.919683651,0.457200000,0.457200000
39.137881509,12.904530347,0.457200000,0.457200000
39.157512834,12.889107625,0.457200000,0.457200000
39.176931800,12.873418359,0.457200000,0.457200000
39.196134786,12.857465472,0.457200000,0.457200000
39.215118216,12.841251938,0.457200000,0.457200000
39.233878551,12.824780778,0.457200000,0.457200000
39.252412295,12.808055060,0.457200000,0.457200000
39.270715995,12.791077903,0.457200000,0.457200000
39.288786240,12.773852470,0.457200000,0.457200000
39.306684162,12.756414154,0.457200000,0.457200000
39.324438519,12.738829692,0.457200000,0.457200000
39.342048116,12.721100266,0.457200000,0.457200000
39.359511771,12.703227067,0.457200000,0.457200000
39.376828309,12.685211296,0.457200000,0.457200000
39.393996566,12.667054164,0.457200000,0.457200000
39.411015389,12.648756893,0.457200000,0.457200000
39.427883634,12.630320711,0.457200000,0.457200000
39.444600166,12.611746858,0.457200000,0.457200000
39.461163863,12.593036582,0.457200000,0.457200000
39.477573611,12.574191140,0.457200000,0.457200000
39.493828307,12.555211800,0.457200000,0.457200000
39.509926858,12.536099838,0.457200000,0.457200000
39.525868183,12.516856536,0.457200000,0.457200000
39.541651210,12.497483190,0.457200000,0.457200000
39.557274879,12.477981101,0.457200000,0.457200000
39.572738138,12.458351580,0.457200000,0.457200000
39.588039949,12.438595947,0.457200000,0.457200000
39.603179283,12.418715528,0.457200000,0.457200000
39.618155124,12.398711661,0.457200000,0.457200000
39.632966463,12.378585690,0.457200000,0.457200000
39.647612306,12.358338968,0.457200000,0.457200000
39.662091668,12.337972855,0.457200000,0.457200000
39.676403576,12.317488721,0.457200000,0.457200000
39.690547068,12.296887941,0.457200000,0.457200000
39.704521194,12.276171902,0.457200000,0.457200000
39.718325014,12.255341994,0.457200000,0.457200000
39.731957601,12.234399619,0.457200000,0.457200000
39.745418037,12.213346184,0.457200000,0.457200000
39.758705419,12.192183104,0.457200000,0.457200000
39.771818853,12.170911801,0.457200000,0.457200000
39.784757458,12.149533705,0.457200000,0.457200000
39.797520365,12.128050254,0.457200000,0.457200000
39.810106715,12.106462890,0.457200000,0.457200000
39.822515662,12.084773065,0.457200000,0.457200000
39.834746373,12.062982237,0.457200000,0.457200000
39.846798025,12.041091870,0.457200000,0.457200000
39.858669809,12.019103436,0.457200000,0.457200000
39.870360926,11.997018412,0.457200000,0.457200000
39.881870590,11.974838283,0.457200000,0.457200000
39.893198029,11.952564541,0.457200000,0.457200000
39.904342480,11.930198681,0.457200000,0.457200000
39.915303195,11.907742207,0.457200000,0.457200000
39.926079437,11.885196629,0.457200000,0.457200000
39.936670481,11.862563461,0.457200000,0.457200000
39.947075616,11.839844226,0.457200000,0.457200000
39.957294142,11.817040450,0.457200000,0.457200000
39.967325373,11.794153666,0.457200000,0.457200000
39.977168635,11.771185412,0.457200000,0.457200000
39.986823265,11.748137232,0.457200000,0.457200000
39.996288614,11.725010675,0.457200000,0.457200000
40.005564048,11.701807296,0.457200000,0.457200000
40.014648942,11.678528653,0.457200000,0.457200000
40.023542685,11.655176313,0.457200000,0.457200000
40.032244680,11.631751843,0.457200000,0.457200000
40.040754341,11.608256819,0.457200000,0.457200000
40.049071098,11.584692821,0.457200000,0.457200000
40.057194391,11.561061431,0.457200000,0.457200000
40.065123674,11.537364237,0.457200000,0.457200000
40.072858413,11.513602834,0.457200000,0.457200000
40.080398090,11.489778818,0.457200000,0.457200000
40.087742197,11.465893790,0.457200000,0.457200000
40.094890241,11.441949355,0.457200000,0.457200000
40.101841741,11.417947123,0.457200000,0.457200000
40.108596230,11.393888708,0.457200000,0.457200000
40.115153255,11.369775725,0.457200000,0.457200000
40.121512373,11.345609797,0.457200000,0.457200000
40.127673159,11.321392547,0.457200000,0.457200000
40.133635197,11.297125603,0.457200000,0.457200000
40.139398087,11.272810595,0.457200000,0.457200000
40.144961443,11.248449159,0.457200000,0.457200000
40.150324889,11.224042932,0.457200000,0.457200000
40.155488065,11.199593554,0.457200000,0.457200000
40.160476164,11.175234521,0.457200000,0.457200000
40.165364866,11.150855344,0.457200000,0.457200000
40.170154088,11.126456430,0.457200000,0.457200000
40.174843752,11.102038185,0.457200000,0.457200000
40.179433780,11.077601015,0.457200000,0.457200000
40.183924095,11.053145326,0.457200000,0.457200000
40.188314622,11.028671526,0.457200000,0.457200000
40.192605289,11.004180020,0.457200000,0.457200000
40.196796023,10.979671218,0.457200000,0.457200000
40.200886756,10.955145527,0.457200000,0.457200000
40.204877419,10.930603354,0.457200000,0.457200000
40.208767946,10.906045108,0.457200000,0.457200000
40.212558272,10.881471197,0.457200000,0.457200000
40.216248334,10.856882031,0.457200000,0.457200000
40.219838071,10.832278019,0.457200000,0.457200000
40.223327422,10.807659569,0.457200000,0.457200000
40.226716331,10.783027092,0.457200000,0.457200000
40.230004740,10.758380996,0.457200000,0.457200000
40.233192595,10.733721693,0.457200000,0.457200000
40.236279842,10.709049593,0.457200000,0.457200000
40.239266431,10.684365105,0.457200000,0.457200000
40.242152312,10.659668641,0.457200000,0.457200000
40.244937436,10.634960612,0.457200000,0.457200000
40.247621758,10.610241428,0.457200000,0.457200000
40.250205232,10.585511500,0.457200000,0.457200000
40.252687816,10.560771241,0.457200000,0.457200000
40.255069469,10.536021062,0.457200000,0.457200000
40.257350150,10.511261374,0.457200000,0.457200000
40.259529823,10.486492590,0.457200000,0.457200000
40.261608449,10.461715121,0.457200000,0.457200000
40.263585996,10.436929380,0.457200000,0.457200000
40.265462430,10.412135780,0.457200000,0.457200000
40.267237720,10.387334731,0.457200000,0.457200000
40.268911836,10.362526648,0.457200000,0.457200000
40.270484751,10.337711944,0.457200000,0.457200000
40.271956438,10.312891029,0.457200000,0.457200000
40.273326873,10.288064319,0.457200000,0.457200000
40.274596032,10.263232225,0.457200000,0.457200000
40.275763896,10.238395161,0.457200000,0.457200000
40.276830445,10.213553541,0.457200000,0.457200000
40.277795660,10.188707776,0.457200000,0.457200000
40.278659526,10.163858282,0.457200000,0.457200000
40.279422028,10.139005470,0.457200000,0.457200000
40.280083153,10.114149756,0.457200000,0.457200000
40.280642892,10.089291551,0.457200000,0.457200000
40.281101234,10.064431270,0.457200000,0.457200000
40.281458171,10.039569327,0.457200000,0.457200000
40.281713698,10.014706134,0.457200000,0.457200000
40.281867811,9.989842106,0.457200000,0.457200000
40.281920507,9.964977656,0.457200000,0.457200000
40.281871785,9.940113198,0.457200000,0.457200000
40.281721645,9.915249146,0.457200000,0.457200000
40.281470091,9.890385912,0.457200000,0.457200000
40.281117127,9.865523912,0.457200000,0.457200000
40.280662758,9.840663558,0.457200000,0.457200000
40.280106992,9.815805265,0.457200000,0.457200000
40.279449839,9.790949444,0.457200000,0.457200000
40.278691308,9.766096512,0.457200000,0.457200000
40.277831414,9.741246879,0.457200000,0.457200000
40.276870169,9.716400961,0.457200000,0.457200000
40.275807591,9.691559170,0.457200000,0.457200000
40.274643696,9.666721920,0.457200000,0.457200000
40.273378504,9.641889624,0.457200000,0.457200000
40.272012037,9.617062695,0.457200000,0.457200000
40.270544317,9.592241546,0.457200000,0.457200000
40.268975368,9.567426590,0.457200000,0.457200000
40.267305216,9.542618240,0.457200000,0.457200000
40.265533890,9.517816908,0.457200000,0.457200000
40.263661418,9.493023008,0.457200000,0.457200000
40.261687832,9.468236951,0.457200000,0.457200000
40.259613165,9.443459151,0.457200000,0.457200000
40.257437451,9.418690018,0.457200000,0.457200000
40.255160726,9.393929966,0.457200000,0.457200000
40.252783029,9.369179407,0.457200000,0.457200000
40.250304399,9.344438751,0.457200000,0.457200000
40.247724876,9.319708412,0.457200000,0.457200000
40.245044505,9.294988799,0.457200000,0.457200000
40.242263329,9.270280324,0.457200000,0.457200000
40.239381395,9.245583400,0.457200000,0.457200000
40.236398751,9.220898435,0.457200000,0.457200000
40.233315446,9.196225841,0.457200000,0.457200000
40.230131532,9.171566029,0.457200000,0.457200000
40.226847062,9.146919409,0.457200000,0.457200000
40.223462090,9.122286390,0.457200000,0.457200000
40.219976672,9.097667383,0.457200000,0.457200000
40.216390868,9.073062797,0.457200000,0.457200000
40.212704735,9.048473042,0.457200000,0.457200000
40.208918336,9.023898526,0.457200000,0.457200000
40.205031734,8.999339659,0.457200000,0.457200000
40.201044993,8.974796848,0.457200000,0.457200000
40.196958180,8.950270503,0.457200000,0.457200000
40.192771362,8.925761032,0.457200000,0.457200000
40.188484609,8.901268841,0.457200000,0.457200000
40.184097993,8.876794339,0.457200000,0.457200000
40.179611587,8.852337933,0.457200000,0.457200000
40.175025464,8.827900030,0.457200000,0.457200000
40.170339702,8.803481035,0.457200000,0.457200000
40.165554379,8.779081357,0.457200000,0.457200000
40.160669574,8.754701399,0.457200000,0.457200000
40.155685368,8.730341569,0.457200000,0.457200000
40.150601844,8.706002271,0.457200000,0.457200000
40.145419087,8.681683910,0.457200000,0.457200000
40.140137183,8.657386891,0.457200000,0.457200000
40.134756219,8.633111618,0.457200000,0.457200000
40.129276287,8.608858495,0.457200000,0.457200000
40.123697476,8.584627925,0.457200000,0.457200000
40.118019879,8.560420312,0.457200000,0.457200000
40.112243591,8.536236058,0.457200000,0.457200000
40.106368708,8.512075565,0.457200000,0.457200000
40.100395328,8.487939237,0.457200000,0.457200000
40.094323550,8.463827473,0.457200000,0.457200000
40.088153475,8.439740675,0.457200000,0.457200000
40.081885206,8.415679245,0.457200000,0.457200000
40.075518846,8.391643581,0.457200000,0.457200000
40.069054503,8.367634085,0.457200000,0.457200000
40.062492283,8.343651155,0.457200000,0.457200000
40.055832296,8.319695191,0.457200000,0.457200000
40.049074652,8.295766591,0.457200000,0.457200000
40.042219465,8.271865754,0.457200000,0.457200000
40.035266847,8.247993076,0.457200000,0.457200000
40.028216914,8.224148955,0.457200000,0.457200000
40.021069785,8.200333788,0.457200000,0.457200000
40.013825577,8.176547971,0.457200000,0.457200000
40.006484412,8.152791899,0.457200000,0.457200000
39.999046411,8.129065968,0.457200000,0.457200000
39.991511699,8.105370573,0.457200000,0.457200000
39.983880400,8.081706108,0.457200000,0.457200000
39.976152641,8.058072966,0.457200000,0.457200000
39.968328552,8.034471541,0.457200000,0.457200000
39.960408262,8.010902225,0.457200000,0.457200000
39.952391902,7.987365411,0.457200000,0.457200000
39.944279608,7.963861490,0.457200000,0.457200000
39.936071512,7.940390852,0.457200000,0.457200000
39.927767753,7.916953890,0.457200000,0.457200000
39.919368467,7.893550991,0.457200000,0.457200000
39.910873795,7.870182547,0.457200000,0.457200000
39.902283879,7.846848945,0.457200000,0.457200000
39.893598860,7.823550574,0.457200000,0.457200000
39.884818884,7.800287821,0.457200000,0.457200000
39.875944097,7.777061074,0.457200000,0.457200000
39.866974645,7.753870718,0.457200000,0.457200000
39.857910679,7.730717141,0.457200000,0.457200000
39.848752350,7.707600726,0.457200000,0.457200000
39.839499809,7.684521858,0.457200000,0.457200000
39.830153210,7.661480922,0.457200000,0.457200000
39.820712710,7.638478300,0.457200000,0.457200000
39.811178465,7.615514376,0.457200000,0.457200000
39.801550633,7.592589532,0.457200000,0.457200000
39.791829375,7.569704148,0.457200000,0.457200000
39.782014853,7.546858606,0.457200000,0.457200000
39.772107230,7.524053285,0.457200000,0.457200000
39.762106671,7.501288565,0.457200000,0.457200000
39.752013342,7.478564826,0.457200000,0.457200000
39.741827410,7.455882444,0.457200000,0.457200000
39.731549047,7.433241797,0.457200000,0.457200000
39.721178421,7.410643262,0.457200000,0.457200000
39.710715707,7.388087215,0.457200000,0.457200000
39.700174465,7.365562774,0.457200000,0.457200000
39.689572003,7.343067085,0.457200000,0.457200000
39.678908398,7.320600315,0.457200000,0.457200000
39.668183729,7.298162631,0.457200000,0.457200000
39.657398076,7.275754196,0.457200000,0.457200000
39.646551518,7.253375179,0.457200000,0.457200000
39.635644137,7.231025744,0.457200000,0.457200000
39.624676012,7.208706056,0.457200000,0.457200000
39.613647224,7.186416281,0.457200000,0.457200000
39.602557855,7.164156584,0.457200000,0.457200000
39.591407988,7.141927129,0.457200000,0.457200000
39.580197704,7.119728080,0.457200000,0.457200000
39.568927087,7.097559602,0.457200000,0.457200000
39.557596220,7.075421859,0.457200000,0.457200000
39.546205186,7.053315014,0.457200000,0.457200000
39.534754071,7.031239231,0.457200000,0.457200000
39.523242958,7.009194674,0.457200000,0.457200000
39.511671933,6.987181505,0.457200000,0.457200000
39.500041081,6.965199888,0.457200000,0.457200000
39.488350489,6.943249984,0.457200000,0.457200000
39.476600243,6.921331956,0.457200000,0.457200000
39.464790430,6.899445966,0.457200000,0.457200000
39.452921137,6.877592177,0.457200000,0.457200000
39.440992451,6.855770750,0.457200000,0.457200000
39.429004463,6.833981845,0.457200000,0.457200000
39.416957259,6.812225625,0.457200000,0.457200000
39.404850929,6.790502251,0.457200000,0.457200000
39.392685562,6.768811882,0.457200000,0.457200000
39.380461249,6.747154680,0.457200000,0.457200000
39.368178081,6.725530805,0.457200000,0.457200000
39.355836146,6.703940416,0.457200000,0.457200000
39.343435539,6.682383674,0.457200000,0.457200000
39.330976348,6.660860737,0.457200000,0.457200000
39.318458668,6.639371765,0.457200000,0.457200000
39.305882591,6.617916917,0.457200000,0.457200000
39.293248209,6.596496352,0.457200000,0.457200000
39.280555616,6.575110227,0.457200000,0.457200000
39.267804906,6.553758702,0.457200000,0.457200000
39.254996174,6.532441934,0.457200000,0.457200000
39.242129513,6.511160081,0.457200000,0.457200000
39.229205020,6.489913300,0.457200000,0.457200000
39.216222789,6.468701749,0.457200000,0.457200000
39.203182918,6.447525584,0.457200000,0.457200000
39.190085501,6.426384961,0.457200000,0.457200000
39.176930637,6.405280038,0.457200000,0.457200000
39.163718422,6.384210971,0.457200000,0.457200000
39.150448954,6.363177915,0.457200000,0.457200000
39.137122332,6.342181025,0.457200000,0.457200000
39.123738653,6.321220458,0.457200000,0.457200000
39.110298018,6.300296368,0.457200000,0.457200000
39.096800524,6.279408910,0.457200000,0.457200000
39.083246273,6.258558239,0.457200000,0.457200000
39.069635365,6.237744508,0.457200000,0.457200000
39.055967899,6.216967872,0.457200000,0.457200000
39.042243978,6.196228484,0.457200000,0.457200000
39.028463702,6.175526498,0.457200000,0.457200000
39.014627174,6.154862067,0.457200000,0.457200000
39.000734496,6.134235343,0.457200000,0.457200000
38.986785771,6.113646480,0.457200000,0.457200000
38.972781101,6.093095629,0.457200000,0.457200000
38.958720591,6.072582943,0.457200000,0.457200000
38.944604345,6.052108574,0.457200000,0.457200000
38.930432466,6.031672672,0.457200000,0.457200000
38.916205061,6.011275389,0.457200000,0.457200000
38.901922233,5.990916876,0.457200000,0.457200000
38.887584089,5.970597283,0.457200000,0.457200000
38.873190734,5.950316761,0.457200000,0.457200000
38.858742276,5.930075459,0.457200000,0.457200000
38.844238821,5.909873529,0.457200000,0.457200000
38.829680476,5.889711118,0.457200000,0.457200000
38.815067349,5.869588375,0.457200000,0.457200000
38.800399548,5.849505451,0.457200000,0.457200000
38.785677182,5.829462493,0.457200000,0.457200000
38.770900359,5.809459650,0.457200000,0.457200000
38.756069190,5.789497070,0.457200000,0.457200000
38.741183782,5.769574899,0.457200000,0.457200000
38.726244247,5.749693287,0.457200000,0.457200000
38.711250695,5.729852379,0.457200000,0.457200000
38.696203238,5.710052322,0.457200000,0.457200000
38.681101985,5.690293263,0.457200000,0.457200000
38.665947050,5.670575349,0.457200000,0.457200000
38.650738543,5.650898724,0.457200000,0.457200000
38.635476579,5.631263535,0.457200000,0.457200000
38.620161268,5.611669926,0.457200000,0.457200000
38.604792726,5.592118043,0.457200000,0.457200000
38.589371065,5.572608030,0.457200000,0.457200000
38.573896399,5.553140032,0.457200000,0.457200000
38.558368844,5.533714193,0.457200000,0.457200000
38.542788513,5.514330655,0.457200000,0.457200000
38.527155522,5.494989564,0.457200000,0.457200000
38.511469987,5.475691060,0.457200000,0.457200000
38.495732024,5.456435289,0.457200000,0.457200000
38.479941749,5.437222391,0.457200000,0.457200000
38.464099279,5.418052509,0.457200000,0.457200000
38.448204731,5.398925785,0.457200000,0.457200000
38.432258223,5.379842360,0.457200000,0.457200000
38.416259872,5.360802376,0.457200000,0.457200000
38.400209798,5.341805973,0.457200000,0.457200000
38.384108118,5.322853291,0.457200000,0.457200000
38.367954952,5.303944472,0.457200000,0.457200000
38.351750419,5.285079654,0.457200000,0.457200000
38.335494640,5.266258978,0.457200000,0.457200000
38.319187734,5.247482582,0.457200000,0.457200000
38.302829821,5.228750606,0.457200000,0.457200000
38.286421024,5.210063188,0.457200000,0.457200000
38.269961464,5.191420466,0.457200000,0.457200000
38.253451261,5.172822578,0.457200000,0.457200000
38.236890539,5.154269662,0.457200000,0.457200000
38.220279419,5.135761854,0.457200000,0.457200000
38.203618025,5.117299293,0.457200000,0.457200000
38.186906480,5.098882114,0.457200000,0.457200000
38.170144907,5.080510453,0.457200000,0.457200000
38.153333431,5.062184447,0.457200000,0.457200000
38.136472176,5.043904231,0.457200000,0.457200000
38.119561266,5.025669941,0.457200000,0.457200000
38.102600827,5.007481710,0.457200000,0.457200000
38.085590984,4.989339674,0.457200000,0.457200000
38.068531862,4.971243967,0.457200000,0.457200000
38.051423589,4.953194723,0.457200000,0.457200000
38.034266291,4.935192075,0.457200000,0.457200000
38.017060094,4.917236157,0.457200000,0.457200000
37.999805126,4.899327100,0.457200000,0.457200000
37.982501514,4.881465039,0.457200000,0.457200000
37.965149386,4.863650104,0.457200000,0.457200000
37.947748872,4.845882428,0.457200000,0.457200000
37.930300099,4.828162141,0.457200000,0.457200000
37.912803196,4.810489376,0.457200000,0.457200000
37.895258294,4.792864263,0.457200000,0.457200000
37.877665521,4.775286932,0.457200000,0.457200000
37.860025008,4.757757513,0.457200000,0.457200000
37.842336886,4.740276136,0.457200000,0.457200000
37.824601284,4.722842930,0.457200000,0.457200000
37.806818335,4.705458024,0.457200000,0.457200000
37.788988170,4.688121547,0.457200000,0.457200000
37.771110921,4.670833626,0.457200000,0.457200000
37.753186720,4.653594391,0.457200000,0.457200000
37.735215699,4.636403968,0.457200000,0.457200000
