s_m,x_m,y_m,yaw_rad,curvature_1pm,left_clearance_m,right_clearance_m
28.743987731,39.588039949,12.438595947,-0.915863959,-0.328083990,0.457200000,0.457200000
28.768976338,39.603179283,12.418715528,-0.924062344,-0.328083990,0.457200000,0.457200000
28.793964945,39.618155124,12.398711661,-0.932260729,-0.328083990,0.457200000,0.457200000
28.818953552,39.632966463,12.378585690,-0.940459114,-0.328083990,0.457200000,0.457200000
28.843942160,39.647612306,12.358338968,-0.948657498,-0.328083990,0.457200000,0.457200000
28.868930767,39.662091668,12.337972855,-0.956855883,-0.328083990,0.457200000,0.457200000
28.893919374,39.676403576,12.317488721,-0.965054268,-0.328083990,0.457200000,0.457200000
28.918907981,39.690547068,12.296887941,-0.973252653,-0.328083990,0.457200000,0.457200000
28.943896588,39.704521194,12.276171902,-0.981451038,-0.328083990,0.457200000,0.457200000
28.968885195,39.718325014,12.255341994,-0.989649423,-0.328083990,0.457200000,0.457200000
28.993873802,39.731957601,12.234399619,-0.997847808,-0.328083990,0.457200000,0.457200000
29.018862409,39.745418037,12.213346184,-1.006046192,-0.328083990,0.457200000,0.457200000
29.043851016,39.758705419,12.192183104,-1.014244577,-0.328083990,0.457200000,0.457200000
29.068839623,39.771818853,12.170911801,-1.022442962,-0.328083990,0.457200000,0.457200000
29.093828230,39.784757458,12.149533705,-1.030641347,-0.328083990,0.457200000,0.457200000
29.118816837,39.797520365,12.128050254,-1.038839732,-0.328083990,0.457200000,0.457200000
29.143805444,39.810106715,12.106462890,-1.047038117,-0.328083990,0.457200000,0.457200000
29.168794051,39.822515662,12.084773065,-1.055236502,-0.328083990,0.457200000,0.457200000
29.193782658,39.834746373,12.062982237,-1.063434886,-0.328083990,0.457200000,0.457200000
29.218771265,39.846798025,12.041091870,-1.071633271,-0.328083990,0.457200000,0.457200000
29.243759873,39.858669809,12.019103436,-1.079831656,-0.328083990,0.457200000,0.457200000
29.268748480,39.870360926,11.997018412,-1.088030041,-0.328083990,0.457200000,0.457200000
29.293737087,39.881870590,11.974838283,-1.096228426,-0.328083990,0.457200000,0.457200000
29.318725694,39.893198029,11.952564541,-1.104426811,-0.328083990,0.457200000,0.457200000
29.343714301,39.904342480,11.930198681,-1.112625196,-0.328083990,0.457200000,0.457200000
29.368702908,39.915303195,11.907742207,-1.120823580,-0.328083990,0.457200000,0.457200000
29.393691515,39.926079437,11.885196629,-1.129021965,-0.328083990,0.457200000,0.457200000
29.418680122,39.936670481,11.862563461,-1.137220350,-0.328083990,0.457200000,0.457200000
29.443668729,39.947075616,11.839844226,-1.145418735,-0.328083990,0.457200000,0.457200000
29.468657336,39.957294142,11.817040450,-1.153617120,-0.328083990,0.457200000,0.457200000
29.493645943,39.967325373,11.794153666,-1.161815505,-0.328083990,0.457200000,0.457200000
29.518634550,39.977168635,11.771185412,-1.170013890,-0.328083990,0.457200000,0.457200000
29.543623157,39.986823265,11.748137232,-1.178212274,-0.328083990,0.457200000,0.457200000
29.568611764,39.996288614,11.725010675,-1.186410659,-0.328083990,0.457200000,0.457200000
29.593600371,40.005564048,11.701807296,-1.194609044,-0.328083990,0.457200000,0.457200000
29.618588978,40.014648942,11.678528653,-1.202807429,-0.328083990,0.457200000,0.457200000
29.643577585,40.023542685,11.655176313,-1.211005814,-0.328083990,0.457200000,0.457200000
29.668566193,40.032244680,11.631751843,-1.219204199,-0.328083990,0.457200000,0.457200000
29.693554800,40.040754341,11.608256819,-1.227402584,-0.328083990,0.457200000,0.457200000
29.718543407,40.049071098,11.584692821,-1.235600968,-0.328083990,0.457200000,0.457200000
29.743532014,40.057194391,11.561061431,-1.243799353,-0.328083990,0.457200000,0.457200000
29.768520621,40.065123674,11.537364237,-1.251997738,-0.328083990,0.457200000,0.457200000
29.793509228,40.072858413,11.513602834,-1.260196123,-0.328083990,0.457200000,0.457200000
29.818497835,40.080398090,11.489778818,-1.268394508,-0.328083990,0.457200000,0.457200000
29.843486442,40.087742197,11.465893790,-1.276592893,-0.328083990,0.457200000,0.457200000
29.868475049,40.094890241,11.441949355,-1.284791278,-0.328083990,0.457200000,0.457200000
29.893463656,40.101841741,11.417947123,-1.292989662,-0.328083990,0.457200000,0.457200000
29.918452263,40.108596230,11.393888708,-1.301188047,-0.328083990,0.457200000,0.457200000
29.943440870,40.115153255,11.369775725,-1.309386432,-0.328083990,0.457200000,0.457200000
29.968429477,40.121512373,11.345609797,-1.317584817,-0.328083990,0.457200000,0.457200000
29.993418084,40.127673159,11.321392547,-1.325783202,-0.328083990,0.457200000,0.457200000
30.018406691,40.133635197,11.297125603,-1.333981587,-0.328083990,0.457200000,0.457200000
30.043395298,40.139398087,11.272810595,-1.342179972,-0.328083990,0.457200000,0.457200000
30.068383905,40.144961443,11.248449159,-1.350378356,-0.328083990,0.457200000,0.457200000
30.093372513,40.150324889,11.224042932,-1.358576741,-0.328083990,0.457200000,0.457200000
30.118361120,40.155488065,11.199593554,-1.366775126,-0.164041995,0.457200000,0.457200000
30.143225625,40.160476164,11.175234521,-1.370853952,-0.164041995,0.457200000,0.457200000
30.168090131,40.165364866,11.150855344,-1.374932778,-0.164041995,0.457200000,0.457200000
30.192954637,40.170154088,11.126456430,-1.379011604,-0.164041995,0.457200000,0.457200000
30.217819142,40.174843752,11.102038185,-1.383090430,-0.164041995,0.457200000,0.457200000
30.242683648,40.179433780,11.077601015,-1.387169256,-0.164041995,0.457200000,0.457200000
30.267548154,40.183924095,11.053145326,-1.391248082,-0.164041995,0.457200000,0.457200000
30.292412659,40.188314622,11.028671526,-1.395326908,-0.164041995,0.457200000,0.457200000
30.317277165,40.192605289,11.004180020,-1.399405734,-0.164041995,0.457200000,0.457200000
30.342141671,40.196796023,10.979671218,-1.403484560,-0.164041995,0.457200000,0.457200000
30.367006177,40.200886756,10.955145527,-1.407563386,-0.164041995,0.457200000,0.457200000
30.391870682,40.204877419,10.930603354,-1.411642211,-0.164041995,0.457200000,0.457200000
30.416735188,40.208767946,10.906045108,-1.415721037,-0.164041995,0.457200000,0.457200000
30.441599694,40.212558272,10.881471197,-1.419799863,-0.164041995,0.457200000,0.457200000
30.466464199,40.216248334,10.856882031,-1.423878689,-0.164041995,0.457200000,0.457200000
30.491328705,40.219838071,10.832278019,-1.427957515,-0.164041995,0.457200000,0.457200000
30.516193211,40.223327422,10.807659569,-1.432036341,-0.164041995,0.457200000,0.457200000
30.541057716,40.226716331,10.783027092,-1.436115167,-0.164041995,0.457200000,0.457200000
30.565922222,40.230004740,10.758380996,-1.440193993,-0.164041995,0.457200000,0.457200000
30.590786728,40.233192595,10.733721693,-1.444272819,-0.164041995,0.457200000,0.457200000
30.615651234,40.236279842,10.709049593,-1.448351645,-0.164041995,0.457200000,0.457200000
30.640515739,40.239266431,10.684365105,-1.452430471,-0.164041995,0.457200000,0.457200000
30.665380245,40.242152312,10.659668641,-1.456509297,-0.164041995,0.457200000,0.457200000
30.690244751,40.244937436,10.634960612,-1.460588123,-0.164041995,0.457200000,0.457200000
30.715109256,40.247621758,10.610241428,-1.464666949,-0.164041995,0.457200000,0.457200000
30.739973762,40.250205232,10.585511500,-1.468745775,-0.164041995,0.457200000,0.457200000
30.764838268,40.252687816,10.560771241,-1.472824601,-0.164041995,0.457200000,0.457200000
30.789702773,40.255069469,10.536021062,-1.476903426,-0.164041995,0.457200000,0.457200000
30.814567279,40.257350150,10.511261374,-1.480982252,-0.164041995,0.457200000,0.457200000
30.839431785,40.259529823,10.486492590,-1.485061078,-0.164041995,0.457200000,0.457200000
30.864296291,40.261608449,10.461715121,-1.489139904,-0.164041995,0.457200000,0.457200000
30.889160796,40.263585996,10.436929380,-1.493218730,-0.164041995,0.457200000,0.457200000
30.914025302,40.265462430,10.412135780,-1.497297556,-0.164041995,0.457200000,0.457200000
30.938889808,40.267237720,10.387334731,-1.501376382,-0.164041995,0.457200000,0.457200000
30.963754313,40.268911836,10.362526648,-1.505455208,-0.164041995,0.457200000,0.457200000
30.988618819,40.270484751,10.337711944,-1.509534034,-0.164041995,0.457200000,0.457200000
31.013483325,40.271956438,10.312891029,-1.513612860,-0.164041995,0.457200000,0.457200000
31.038347830,40.273326873,10.288064319,-1.517691686,-0.164041995,0.457200000,0.457200000
31.063212336,40.274596032,10.263232225,-1.521770512,-0.164041995,0.457200000,0.457200000
31.088076842,40.275763896,10.238395161,-1.525849338,-0.164041995,0.457200000,0.457200000
31.112941347,40.276830445,10.213553541,-1.529928164,-0.164041995,0.457200000,0.457200000
31.137805853,40.277795660,10.188707776,-1.534006990,-0.164041995,0.457200000,0.457200000
31.162670359,40.278659526,10.163858282,-1.538085816,-0.164041995,0.457200000,0.457200000
31.187534865,40.279422028,10.139005470,-1.542164642,-0.164041995,0.457200000,0.457200000
31.212399370,40.280083153,10.114149756,-1.546243467,-0.164041995,0.457200000,0.457200000
31.237263876,40.280642892,10.089291551,-1.550322293,-0.164041995,0.457200000,0.457200000
31.262128382,40.281101234,10.064431270,-1.554401119,-0.164041995,0.457200000,0.457200000
31.286992887,40.281458171,10.039569327,-1.558479945,-0.164041995,0.457200000,0.457200000
31.311857393,40.281713698,10.014706134,-1.562558771,-0.164041995,0.457200000,0.457200000
31.336721899,40.281867811,9.989842106,-1.566637597,-0.164041995,0.457200000,0.457200000
31.361586404,40.281920507,9.964977656,-1.570716423,-0.164041995,0.457200000,0.457200000
31.386450910,40.281871785,9.940113198,-1.574795249,-0.164041995,0.457200000,0.457200000
31.411315416,40.281721645,9.915249146,-1.578874075,-0.164041995,0.457200000,0.457200000
31.436179922,40.281470091,9.890385912,-1.582952901,-0.164041995,0.457200000,0.457200000
31.461044427,40.281117127,9.865523912,-1.587031727,-0.164041995,0.457200000,0.457200000
31.485908933,40.280662758,9.840663558,-1.591110553,-0.164041995,0.457200000,0.457200000
31.510773439,40.280106992,9.815805265,-1.595189379,-0.164041995,0.457200000,0.457200000
31.535637944,40.279449839,9.790949444,-1.599268205,-0.164041995,0.457200000,0.457200000
31.560502450,40.278691308,9.766096512,-1.603347031,-0.164041995,0.457200000,0.457200000
31.585366956,40.277831414,9.741246879,-1.607425857,-0.164041995,0.457200000,0.457200000
31.610231461,40.276870169,9.716400961,-1.611504683,-0.164041995,0.457200000,0.457200000
31.635095967,40.275807591,9.691559170,-1.615583508,-0.164041995,0.457200000,0.457200000
31.659960473,40.274643696,9.666721920,-1.619662334,-0.164041995,0.457200000,0.457200000
31.684824979,40.273378504,9.641889624,-1.623741160,-0.164041995,0.457200000,0.457200000
31.709689484,40.272012037,9.617062695,-1.627819986,-0.164041995,0.457200000,0.457200000
31.734553990,40.270544317,9.592241546,-1.631898812,-0.164041995,0.457200000,0.457200000
31.759418496,40.268975368,9.567426590,-1.635977638,-0.164041995,0.457200000,0.457200000
31.784283001,40.267305216,9.542618240,-1.640056464,-0.164041995,0.457200000,0.457200000
31.809147507,40.265533890,9.517816908,-1.644135290,-0.164041995,0.457200000,0.457200000
31.834012013,40.263661418,9.493023008,-1.648214116,-0.164041995,0.457200000,0.457200000
31.858876518,40.261687832,9.468236951,-1.652292942,-0.164041995,0.457200000,0.457200000
31.883741024,40.259613165,9.443459151,-1.656371768,-0.164041995,0.457200000,0.457200000
31.908605530,40.257437451,9.418690018,-1.660450594,-0.164041995,0.457200000,0.457200000
31.933470035,40.255160726,9.393929966,-1.664529420,-0.164041995,0.457200000,0.457200000
31.958334541,40.252783029,9.369179407,-1.668608246,-0.164041995,0.457200000,0.457200000
31.983199047,40.250304399,9.344438751,-1.672687072,-0.164041995,0.457200000,0.457200000
32.008063553,40.247724876,9.319708412,-1.676765898,-0.164041995,0.457200000,0.457200000
32.032928058,40.245044505,9.294988799,-1.680844724,-0.164041995,0.457200000,0.457200000
32.057792564,40.242263329,9.270280324,-1.684923549,-0.164041995,0.457200000,0.457200000
32.082657070,40.239381395,9.245583400,-1.689002375,-0.164041995,0.457200000,0.457200000
32.107521575,40.236398751,9.220898435,-1.693081201,-0.164041995,0.457200000,0.457200000
32.132386081,40.233315446,9.196225841,-1.697160027,-0.164041995,0.457200000,0.457200000
32.157250587,40.230131532,9.171566029,-1.701238853,-0.164041995,0.457200000,0.457200000
32.182115092,40.226847062,9.146919409,-1.705317679,-0.164041995,0.457200000,0.457200000
32.206979598,40.223462090,9.122286390,-1.709396505,-0.164041995,0.457200000,0.457200000
32.231844104,40.219976672,9.097667383,-1.713475331,-0.164041995,0.457200000,0.457200000
32.256708610,40.216390868,9.073062797,-1.717554157,-0.164041995,0.457200000,0.457200000
32.281573115,40.212704735,9.048473042,-1.721632983,-0.164041995,0.457200000,0.457200000
32.306437621,40.208918336,9.023898526,-1.725711809,-0.164041995,0.457200000,0.457200000
32.331302127,40.205031734,8.999339659,-1.729790635,-0.164041995,0.457200000,0.457200000
32.356166632,40.201044993,8.974796848,-1.733869461,-0.164041995,0.457200000,0.457200000
32.381031138,40.196958180,8.950270503,-1.737948287,-0.164041995,0.457200000,0.457200000
32.405895644,40.192771362,8.925761032,-1.742027113,-0.164041995,0.457200000,0.457200000
32.430760149,40.188484609,8.901268841,-1.746105939,-0.164041995,0.457200000,0.457200000
32.455624655,40.184097993,8.876794339,-1.750184765,-0.164041995,0.457200000,0.457200000
32.480489161,40.179611587,8.852337933,-1.754263590,-0.164041995,0.457200000,0.457200000
32.505353667,40.175025464,8.827900030,-1.758342416,-0.164041995,0.457200000,0.457200000
32.530218172,40.170339702,8.803481035,-1.762421242,-0.164041995,0.457200000,0.457200000
32.555082678,40.165554379,8.779081357,-1.766500068,-0.164041995,0.457200000,0.457200000
32.579947184,40.160669574,8.754701399,-1.770578894,-0.164041995,0.457200000,0.457200000
32.604811689,40.155685368,8.730341569,-1.774657720,-0.164041995,0.457200000,0.457200000
32.629676195,40.150601844,8.706002271,-1.778736546,-0.164041995,0.457200000,0.457200000
32.654540701,40.145419087,8.681683910,-1.782815372,-0.164041995,0.457200000,0.457200000
32.679405206,40.140137183,8.657386891,-1.786894198,-0.164041995,0.457200000,0.457200000
32.704269712,40.134756219,8.633111618,-1.790973024,-0.164041995,0.457200000,0.457200000
32.729134218,40.129276287,8.608858495,-1.795051850,-0.164041995,0.457200000,0.457200000
32.753998723,40.123697476,8.584627925,-1.799130676,-0.164041995,0.457200000,0.457200000
32.778863229,40.118019879,8.560420312,-1.803209502,-0.164041995,0.457200000,0.457200000
32.803727735,40.112243591,8.536236058,-1.807288328,-0.164041995,0.457200000,0.457200000
32.828592241,40.106368708,8.512075565,-1.811367154,-0.164041995,0.457200000,0.457200000
32.853456746,40.100395328,8.487939237,-1.815445980,-0.164041995,0.457200000,0.457200000
32.878321252,40.094323550,8.463827473,-1.819524805,-0.164041995,0.457200000,0.457200000
32.903185758,40.088153475,8.439740675,-1.823603631,-0.164041995,0.457200000,0.457200000
32.928050263,40.081885206,8.415679245,-1.827682457,-0.164041995,0.457200000,0.457200000
32.952914769,40.075518846,8.391643581,-1.831761283,-0.164041995,0.457200000,0.457200000
32.977779275,40.069054503,8.367634085,-1.835840109,-0.164041995,0.457200000,0.457200000
33.002643780,40.062492283,8.343651155,-1.839918935,-0.164041995,0.457200000,0.457200000
33.027508286,40.055832296,8.319695191,-1.843997761,-0.164041995,0.457200000,0.457200000
33.052372792,40.049074652,8.295766591,-1.848076587,-0.164041995,0.457200000,0.457200000
33.077237298,40.042219465,8.271865754,-1.852155413,-0.164041995,0.457200000,0.457200000
33.102101803,40.035266847,8.247993076,-1.856234239,-0.164041995,0.457200000,0.457200000
33.126966309,40.028216914,8.224148955,-1.860313065,-0.164041995,0.457200000,0.457200000
33.151830815,40.021069785,8.200333788,-1.864391891,-0.164041995,0.457200000,0.457200000
33.176695320,40.013825577,8.176547971,-1.868470717,-0.164041995,0.457200000,0.457200000
33.201559826,40.006484412,8.152791899,-1.872549543,-0.164041995,0.457200000,0.457200000
33.226424332,39.999046411,8.129065968,-1.876628369,-0.164041995,0.457200000,0.457200000
33.251288837,39.991511699,8.105370573,-1.880707195,-0.164041995,0.457200000,0.457200000
33.276153343,39.983880400,8.081706108,-1.884786021,-0.164041995,0.457200000,0.457200000
33.301017849,39.976152641,8.058072966,-1.888864846,-0.164041995,0.457200000,0.457200000
33.325882355,39.968328552,8.034471541,-1.892943672,-0.164041995,0.457200000,0.457200000
33.350746860,39.960408262,8.010902225,-1.897022498,-0.164041995,0.457200000,0.457200000
33.375611366,39.952391902,7.987365411,-1.901101324,-0.164041995,0.457200000,0.457200000
33.400475872,39.944279608,7.963861490,-1.905180150,-0.164041995,0.457200000,0.457200000
33.425340377,39.936071512,7.940390852,-1.909258976,-0.164041995,0.457200000,0.457200000
33.450204883,39.927767753,7.916953890,-1.913337802,-0.164041995,0.457200000,0.457200000
33.475069389,39.919368467,7.893550991,-1.917416628,-0.164041995,0.457200000,0.457200000
33.499933894,39.910873795,7.870182547,-1.921495454,-0.164041995,0.457200000,0.457200000
33.524798400,39.902283879,7.846848945,-1.925574280,-0.164041995,0.457200000,0.457200000
33.549662906,39.893598860,7.823550574,-1.929653106,-0.164041995,0.457200000,0.457200000
33.574527411,39.884818884,7.800287821,-1.933731932,-0.164041995,0.457200000,0.457200000
33.599391917,39.875944097,7.777061074,-1.937810758,-0.164041995,0.457200000,0.457200000
33.624256423,39.866974645,7.753870718,-1.941889584,-0.164041995,0.457200000,0.457200000
33.649120929,39.857910679,7.730717141,-1.945968410,-0.164041995,0.457200000,0.457200000
33.673985434,39.848752350,7.707600726,-1.950047236,-0.164041995,0.457200000,0.457200000
33.698849940,39.839499809,7.684521858,-1.954126062,-0.164041995,0.457200000,0.457200000
33.723714446,39.830153210,7.661480922,-1.958204887,-0.164041995,0.457200000,0.457200000
33.748578951,39.820712710,7.638478300,-1.962283713,-0.164041995,0.457200000,0.457200000
33.773443457,39.811178465,7.615514376,-1.966362539,-0.164041995,0.457200000,0.457200000
33.798307963,39.801550633,7.592589532,-1.970441365,-0.164041995,0.457200000,0.457200000
33.823172468,39.791829375,7.569704148,-1.974520191,-0.164041995,0.457200000,0.457200000
33.848036974,39.782014853,7.546858606,-1.978599017,-0.164041995,0.457200000,0.457200000
33.872901480,39.772107230,7.524053285,-1.982677843,-0.164041995,0.457200000,0.457200000
33.897765986,39.762106671,7.501288565,-1.986756669,-0.164041995,0.457200000,0.457200000
33.922630491,39.752013342,7.478564826,-1.990835495,-0.164041995,0.457200000,0.457200000
33.947494997,39.741827410,7.455882444,-1.994914321,-0.164041995,0.457200000,0.457200000
33.972359503,39.731549047,7.433241797,-1.998993147,-0.164041995,0.457200000,0.457200000
33.997224008,39.721178421,7.410643262,-2.003071973,-0.164041995,0.457200000,0.457200000
34.022088514,39.710715707,7.388087215,-2.007150799,-0.109361330,0.457200000,0.457200000
34.046957535,39.700174465,7.365562774,-2.009870509,-0.109361330,0.457200000,0.457200000
34.071826557,39.689572003,7.343067085,-2.012590219,-0.109361330,0.457200000,0.457200000
34.096695578,39.678908398,7.320600315,-2.015309929,-0.109361330,0.457200000,0.457200000
34.121564600,39.668183729,7.298162631,-2.018029639,-0.109361330,0.457200000,0.457200000
34.146433621,39.657398076,7.275754196,-2.020749349,-0.109361330,0.457200000,0.457200000
34.171302642,39.646551518,7.253375179,-2.023469059,-0.109361330,0.457200000,0.457200000
34.196171664,39.635644137,7.231025744,-2.026188769,-0.109361330,0.457200000,0.457200000
34.221040685,39.624676012,7.208706056,-2.028908479,-0.109361330,0.457200000,0.457200000
34.245909707,39.613647224,7.186416281,-2.031628190,-0.109361330,0.457200000,0.457200000
34.270778728,39.602557855,7.164156584,-2.034347900,-0.109361330,0.457200000,0.457200000
34.295647750,39.591407988,7.141927129,-2.037067610,-0.109361330,0.457200000,0.457200000
34.320516771,39.580197704,7.119728080,-2.039787320,-0.109361330,0.457200000,0.457200000
34.345385792,39.568927087,7.097559602,-2.042507030,-0.109361330,0.457200000,0.457200000
34.370254814,39.557596220,7.075421859,-2.045226740,-0.109361330,0.457200000,0.457200000
34.395123835,39.546205186,7.053315014,-2.047946450,-0.109361330,0.457200000,0.457200000
34.419992857,39.534754071,7.031239231,-2.050666160,-0.109361330,0.457200000,0.457200000
34.444861878,39.523242958,7.009194674,-2.053385870,-0.109361330,0.457200000,0.457200000
34.469730899,39.511671933,6.987181505,-2.056105580,-0.109361330,0.457200000,0.457200000
34.494599921,39.500041081,6.965199888,-2.058825290,-0.109361330,0.457200000,0.457200000
34.519468942,39.488350489,6.943249984,-2.061545001,-0.109361330,0.457200000,0.457200000
34.544337964,39.476600243,6.921331956,-2.064264711,-0.109361330,0.457200000,0.457200000
34.569206985,39.464790430,6.899445966,-2.066984421,-0.109361330,0.457200000,0.457200000
34.594076006,39.452921137,6.877592177,-2.069704131,-0.109361330,0.457200000,0.457200000
34.618945028,39.440992451,6.855770750,-2.072423841,-0.109361330,0.457200000,0.457200000
34.643814049,39.429004463,6.833981845,-2.075143551,-0.109361330,0.457200000,0.457200000
34.668683071,39.416957259,6.812225625,-2.077863261,-0.109361330,0.457200000,0.457200000
34.693552092,39.404850929,6.790502251,-2.080582971,-0.109361330,0.457200000,0.457200000
34.718421114,39.392685562,6.768811882,-2.083302681,-0.109361330,0.457200000,0.457200000
34.743290135,39.380461249,6.747154680,-2.086022391,-0.109361330,0.457200000,0.457200000
34.768159156,39.368178081,6.725530805,-2.088742101,-0.109361330,0.457200000,0.457200000
34.793028178,39.355836146,6.703940416,-2.091461812,-0.109361330,0.457200000,0.457200000
34.817897199,39.343435539,6.682383674,-2.094181522,-0.109361330,0.457200000,0.457200000
34.842766221,39.330976348,6.660860737,-2.096901232,-0.109361330,0.457200000,0.457200000
34.867635242,39.318458668,6.639371765,-2.099620942,-0.109361330,0.457200000,0.457200000
34.892504263,39.305882591,6.617916917,-2.102340652,-0.109361330,0.457200000,0.457200000
34.917373285,39.293248209,6.596496352,-2.105060362,-0.109361330,0.457200000,0.457200000
34.942242306,39.280555616,6.575110227,-2.107780072,-0.109361330,0.457200000,0.457200000
34.967111328,39.267804906,6.553758702,-2.110499782,-0.109361330,0.457200000,0.457200000
34.991980349,39.254996174,6.532441934,-2.113219492,-0.109361330,0.457200000,0.457200000
35.016849370,39.242129513,6.511160081,-2.115939202,-0.109361330,0.457200000,0.457200000
35.041718392,39.229205020,6.489913300,-2.118658913,-0.109361330,0.457200000,0.457200000
35.066587413,39.216222789,6.468701749,-2.121378623,-0.109361330,0.457200000,0.457200000
35.091456435,39.203182918,6.447525584,-2.124098333,-0.109361330,0.457200000,0.457200000
35.116325456,39.190085501,6.426384961,-2.126818043,-0.109361330,0.457200000,0.457200000
35.141194478,39.176930637,6.405280038,-2.129537753,-0.109361330,0.457200000,0.457200000
35.166063499,39.163718422,6.384210971,-2.132257463,-0.109361330,0.457200000,0.457200000
35.190932520,39.150448954,6.363177915,-2.134977173,-0.109361330,0.457200000,0.457200000
35.215801542,39.137122332,6.342181025,-2.137696883,-0.109361330,0.457200000,0.457200000
35.240670563,39.123738653,6.321220458,-2.140416593,-0.109361330,0.457200000,0.457200000
35.265539585,39.110298018,6.300296368,-2.143136303,-0.109361330,0.457200000,0.457200000
35.290408606,39.096800524,6.279408910,-2.145856013,-0.109361330,0.457200000,0.457200000
35.315277627,39.083246273,6.258558239,-2.148575724,-0.109361330,0.457200000,0.457200000
35.340146649,39.069635365,6.237744508,-2.151295434,-0.109361330,0.457200000,0.457200000
35.365015670,39.055967899,6.216967872,-2.154015144,-0.109361330,0.457200000,0.457200000
35.389884692,39.042243978,6.196228484,-2.156734854,-0.109361330,0.457200000,0.457200000
35.414753713,39.028463702,6.175526498,-2.159454564,-0.109361330,0.457200000,0.457200000
35.439622734,39.014627174,6.154862067,-2.162174274,-0.109361330,0.457200000,0.457200000
35.464491756,39.000734496,6.134235343,-2.164893984,-0.109361330,0.457200000,0.457200000
35.489360777,38.986785771,6.113646480,-2.167613694,-0.109361330,0.457200000,0.457200000
35.514229799,38.972781101,6.093095629,-2.170333404,-0.109361330,0.457200000,0.457200000
35.539098820,38.958720591,6.072582943,-2.173053114,-0.109361330,0.457200000,0.457200000
35.563967842,38.944604345,6.052108574,-2.175772824,-0.109361330,0.457200000,0.457200000
35.588836863,38.930432466,6.031672672,-2.178492535,-0.109361330,0.457200000,0.457200000
35.613705884,38.916205061,6.011275389,-2.181212245,-0.109361330,0.457200000,0.457200000
35.638574906,38.901922233,5.990916876,-2.183931955,-0.109361330,0.457200000,0.457200000
35.663443927,38.887584089,5.970597283,-2.186651665,-0.109361330,0.457200000,0.457200000
35.688312949,38.873190734,5.950316761,-2.189371375,-0.109361330,0.457200000,0.457200000
35.713181970,38.858742276,5.930075459,-2.192091085,-0.109361330,0.457200000,0.457200000
35.738050991,38.844238821,5.909873529,-2.194810795,-0.109361330,0.457200000,0.457200000
35.762920013,38.829680476,5.889711118,-2.197530505,-0.109361330,0.457200000,0.457200000
35.787789034,38.815067349,5.869588375,-2.200250215,-0.109361330,0.457200000,0.457200000
35.812658056,38.800399548,5.849505451,-2.202969925,-0.109361330,0.457200000,0.457200000
35.837527077,38.785677182,5.829462493,-2.205689635,-0.109361330,0.457200000,0.457200000
35.862396098,38.770900359,5.809459650,-2.208409346,-0.109361330,0.457200000,0.457200000
35.887265120,38.756069190,5.789497070,-2.211129056,-0.109361330,0.457200000,0.457200000
35.912134141,38.741183782,5.769574899,-2.213848766,-0.109361330,0.457200000,0.457200000
35.937003163,38.726244247,5.749693287,-2.216568476,-0.109361330,0.457200000,0.457200000
35.961872184,38.711250695,5.729852379,-2.219288186,-0.109361330,0.457200000,0.457200000
35.986741206,38.696203238,5.710052322,-2.222007896,-0.109361330,0.457200000,0.457200000
36.011610227,38.681101985,5.690293263,-2.224727606,-0.109361330,0.457200000,0.457200000
36.036479248,38.665947050,5.670575349,-2.227447316,-0.109361330,0.457200000,0.457200000
36.061348270,38.650738543,5.650898724,-2.230167026,-0.109361330,0.457200000,0.457200000
36.086217291,38.635476579,5.631263535,-2.232886736,-0.109361330,0.457200000,0.457200000
36.111086313,38.620161268,5.611669926,-2.235606446,-0.109361330,0.457200000,0.457200000
36.135955334,38.604792726,5.592118043,-2.238326157,-0.109361330,0.457200000,0.457200000
36.160824355,38.589371065,5.572608030,-2.241045867,-0.109361330,0.457200000,0.457200000
36.185693377,38.573896399,5.553140032,-2.243765577,-0.109361330,0.457200000,0.457200000
36.210562398,38.558368844,5.533714193,-2.246485287,-0.109361330,0.457200000,0.457200000
36.235431420,38.542788513,5.514330655,-2.249204997,-0.109361330,0.457200000,0.457200000
36.260300441,38.527155522,5.494989564,-2.251924707,-0.109361330,0.457200000,0.457200000
36.285169462,38.511469987,5.475691060,-2.254644417,-0.109361330,0.457200000,0.457200000
36.310038484,38.495732024,5.456435289,-2.257364127,-0.109361330,0.457200000,0.457200000
36.334907505,38.479941749,5.437222391,-2.260083837,-0.109361330,0.457200000,0.457200000
36.359776527,38.464099279,5.418052509,-2.262803547,-0.109361330,0.457200000,0.457200000
36.384645548,38.448204731,5.398925785,-2.265523257,-0.109361330,0.457200000,0.457200000
36.409514570,38.432258223,5.379842360,-2.268242968,-0.109361330,0.457200000,0.457200000
36.434383591,38.416259872,5.360802376,-2.270962678,-0.109361330,0.457200000,0.457200000
36.459252612,38.400209798,5.341805973,-2.273682388,-0.109361330,0.457200000,0.457200000
36.484121634,38.384108118,5.322853291,-2.276402098,-0.109361330,0.457200000,0.457200000
36.508990655,38.367954952,5.303944472,-2.279121808,-0.109361330,0.457200000,0.457200000
36.533859677,38.351750419,5.285079654,-2.281841518,-0.109361330,0.457200000,0.457200000
36.558728698,38.335494640,5.266258978,-2.284561228,-0.109361330,0.457200000,0.457200000
36.583597719,38.319187734,5.247482582,-2.287280938,-0.109361330,0.457200000,0.457200000
36.608466741,38.302829821,5.228750606,-2.290000648,-0.109361330,0.457200000,0.457200000
